DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Charter,Departure,Domestic,24
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Charter,Arrival,Domestic,21
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Charter,Arrival,International,9
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,19319
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Scheduled,Departure,International,3911
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Charter,Departure,Domestic,70
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,19312
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Scheduled,Arrival,International,3913
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Charter,Arrival,Domestic,57
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,20058
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Charter,Arrival,Domestic,45
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Scheduled,Departure,International,3890
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Charter,Departure,Domestic,39
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,20092
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Scheduled,Arrival,International,3891
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,18759
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,18774
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Scheduled,Arrival,International,3563
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Scheduled,Departure,International,3568
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Charter,Arrival,International,8
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Charter,Departure,Domestic,31
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Charter,Arrival,Domestic,34
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,20104
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Scheduled,Arrival,International,3830
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Scheduled,Departure,International,3843
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,20116
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Charter,Departure,Domestic,28
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Scheduled,Arrival,International,3812
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,19465
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Scheduled,Departure,International,3825
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Charter,Departure,International,10
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,19462
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Charter,Arrival,International,14
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Charter,Arrival,Domestic,18
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Charter,Departure,Domestic,15
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Scheduled,Arrival,International,4308
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,21073
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Scheduled,Departure,International,4322
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,21084
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Charter,Departure,Domestic,12
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Scheduled,Departure,International,4390
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Charter,Departure,Domestic,11
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Scheduled,Arrival,International,4380
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,21463
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Charter,Departure,International,7
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,21441
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Scheduled,Arrival,International,3939
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Charter,Departure,Domestic,9
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Scheduled,Departure,International,3921
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,20485
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Charter,Arrival,Domestic,9
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,20480
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Scheduled,Arrival,International,3822
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,19720
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,19745
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Scheduled,Departure,International,3830
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Charter,Departure,Domestic,8
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Scheduled,Arrival,International,3653
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Charter,Departure,Domestic,29
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,18730
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Charter,Arrival,Domestic,26
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Scheduled,Departure,International,3639
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,18689
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Scheduled,Arrival,International,3714
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,19048
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Charter,Departure,Domestic,29
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Charter,Arrival,Domestic,28
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,19066
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Scheduled,Departure,International,3712
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Charter,Departure,Domestic,13
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Scheduled,Arrival,International,3246
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,16395
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Charter,Arrival,Domestic,15
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,16407
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Scheduled,Departure,International,3223
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,18077
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Scheduled,Departure,International,3703
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Charter,Arrival,International,12
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Charter,Departure,Domestic,35
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,18058
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Scheduled,Arrival,International,3695
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Charter,Departure,International,12
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Charter,Departure,Domestic,28
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18658
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Scheduled,Arrival,International,3743
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Scheduled,Departure,International,3731
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Charter,Arrival,International,8
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18617
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Charter,Arrival,Domestic,31
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Charter,Departure,Domestic,29
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18015
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Scheduled,Arrival,International,3342
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Scheduled,Departure,International,3342
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18013
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Scheduled,Departure,International,3605
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Charter,Departure,Domestic,33
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18828
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Scheduled,Arrival,International,3610
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18852
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Charter,Arrival,Domestic,19
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Charter,Arrival,Domestic,9
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Scheduled,Departure,International,3627
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18585
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Charter,Departure,Domestic,23
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18591
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Scheduled,Arrival,International,3621
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Scheduled,Departure,International,4083
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Charter,Departure,Domestic,11
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,20815
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Scheduled,Arrival,International,4084
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,20832
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,20991
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Scheduled,Departure,International,4139
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Scheduled,Arrival,International,4135
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Charter,Departure,Domestic,8
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,21109
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Charter,Departure,Domestic,19
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,20003
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Scheduled,Arrival,International,3785
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Charter,Departure,International,8
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Scheduled,Departure,International,3786
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,19993
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Charter,Arrival,Domestic,17
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Charter,Arrival,Domestic,25
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Charter,Departure,Domestic,25
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Scheduled,Departure,International,3763
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Scheduled,Arrival,International,3766
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,19424
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,19426
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Scheduled,Arrival,International,3715
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18837
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Charter,Arrival,International,10
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Scheduled,Departure,International,3715
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18846
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Charter,Departure,Domestic,30
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,19615
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Scheduled,Arrival,International,3803
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,19607
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Scheduled,Departure,International,3788
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Charter,Arrival,Domestic,28
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Charter,Departure,Domestic,28
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Charter,Arrival,Domestic,16
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Charter,Departure,Domestic,15
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Scheduled,Arrival,International,3308
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,17638
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Scheduled,Departure,International,3339
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,17605
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Scheduled,Arrival,International,3773
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Charter,Arrival,Domestic,35
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Charter,Departure,Domestic,46
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Scheduled,Departure,International,3795
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18464
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18477
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Charter,Arrival,International,9
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Charter,Departure,Domestic,27
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Scheduled,Departure,International,3814
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,19136
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Charter,Arrival,Domestic,34
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Scheduled,Arrival,International,3818
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,19159
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Charter,Departure,Domestic,12
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,18273
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Scheduled,Arrival,International,3554
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Charter,Arrival,Domestic,13
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Scheduled,Departure,International,3550
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,18268
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Charter,Arrival,Domestic,9
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Scheduled,Departure,International,3876
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Charter,Departure,Domestic,12
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Scheduled,Arrival,International,3884
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,19212
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,19214
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Scheduled,Departure,International,3817
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,18728
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,18744
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Arrival,Domestic,11
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Scheduled,Arrival,International,3825
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Departure,Domestic,10
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Scheduled,Departure,International,4177
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Charter,Departure,Domestic,6
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Charter,Arrival,Domestic,7
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Scheduled,Arrival,International,4184
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,20837
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,20823
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,20949
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Charter,Arrival,Domestic,4
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Scheduled,Arrival,International,4235
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Scheduled,Departure,International,4236
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,20928
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Charter,Departure,Domestic,6
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Charter,Arrival,Domestic,9
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Scheduled,Arrival,International,3949
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,20073
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Scheduled,Departure,International,3941
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Charter,Arrival,International,9
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,20057
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Charter,Departure,Domestic,9
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,19473
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Scheduled,Departure,International,3894
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Scheduled,Arrival,International,3897
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Charter,Departure,Domestic,17
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,19479
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Scheduled,Arrival,International,3967
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Charter,Departure,Domestic,19
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Charter,Arrival,Domestic,21
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,18516
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Scheduled,Departure,International,3793
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,18681
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Charter,Departure,Domestic,24
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,18615
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Charter,Arrival,Domestic,23
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,18599
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Scheduled,Arrival,International,3833
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Scheduled,Departure,International,3840
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,15984
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,15973
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Charter,Departure,International,7
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Charter,Arrival,International,10
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Scheduled,Arrival,International,3387
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Scheduled,Departure,International,3384
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Charter,Arrival,Domestic,16
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Charter,Departure,Domestic,67
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Scheduled,Departure,International,3779
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Scheduled,Arrival,International,3777
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,17612
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Charter,Arrival,Domestic,41
